file_name;time_mean;time_std;battery;where;connection;service;metric;x;y;file_size
5954_078.2B.jpg;1.6764454277286134;0.24450046732456746;0.0029498525073746312;wifi_pc;wifi;pc;22371;1704;2200;170870
5964_089.2B.jpg;2.184909433962264;0.11054263243159021;0.0037735849056603774;wifi_pc;wifi;pc;12369;1704;2200;108633
5975_024.2B.jpg;6.7934519230769235;0.2378325216318837;0.009615384615384616;wifi_pc;wifi;pc;56439;1704;2200;442901
6580_125.2B.jpg;7.685522222222223;0.2841618951349594;0.011111111111111112;wifi_pc;wifi;pc;60167;2200;1700;425114
6584_004.2B.jpg;7.101115384615385;0.2633783246528424;0.009615384615384616;wifi_pc;wifi;pc;59127;1704;2200;396062
6585_486.2B.jpg;7.709118811881188;0.1992177345081864;0.009900990099009901;wifi_pc;wifi;pc;37953;2200;1700;279707
6617_014.2B.jpg;2.2094301886792453;0.14845263705582296;0.0037735849056603774;wifi_pc;wifi;pc;35677;2200;1700;253359
6814_006.2B.jpg;17.0494;0.357869732520851;0.022222222222222223;wifi_pc;wifi;pc;63127;1704;2200;506177
7701_038.2B.jpg;5.668765217391303;0.23925979898665914;0.008695652173913044;wifi_pc;wifi;pc;53901;1712;2200;275158
8030_070.2B.jpg;4.475260273972604;2.866694489705436;0.00684931506849315;wifi_pc;wifi;pc;105213;1712;2200;568664
8047_018.2B.jpg;2.4893361344537803;1.214161301358734;0.008403361344537815;wifi_pc;wifi;pc;57265;1712;2200;386206
8047_027.2B.jpg;16.521375;0.21890721098510327;0.020833333333333332;wifi_pc;wifi;pc;197853;1712;2200;980795
8050_078.2B.jpg;19.089175;0.4579119211858352;0.025;wifi_pc;wifi;pc;240103;1712;2200;1219470
8067_039.2B.jpg;5.762290598290599;0.5894666358875954;0.008547008547008548;wifi_pc;wifi;pc;104147;1712;2200;552167
8097_027.2B.jpg;4.380413043478262;0.248496933502232;0.007246376811594203;wifi_pc;wifi;pc;171129;1712;2200;730369
8097_064.2B.jpg;17.193738095238093;0.3885645917064383;0.023809523809523808;wifi_pc;wifi;pc;248143;1712;2200;1132946
8200_016.2B.jpg;4.957985074626866;0.19817035221587215;0.007462686567164179;wifi_pc;wifi;pc;49295;1712;2200;270562
8230_022.2B.jpg;11.475155172413793;0.35006369353901895;0.017241379310344827;wifi_pc;wifi;pc;387471;2208;1700;1372006
8230_026.2B.jpg;2.6171875;0.11759830264214587;0.00390625;wifi_pc;wifi;pc;25549;1712;2200;156253
8237_018.2B.jpg;6.4546363636363635;0.5088221784439411;0.010101010101010102;wifi_pc;wifi;pc;64239;2208;1700;378939
8247_028.2B.jpg;6.528144329896907;0.3874618526838783;0.010309278350515464;wifi_pc;wifi;pc;53733;1712;2200;297364
8250_004.2B.jpg;5.79625;0.23535401179832313;0.008620689655172414;wifi_pc;wifi;pc;59121;2208;1700;334724
8250_010.2B.jpg;6.227297520661156;0.3539768270341082;0.008264462809917356;wifi_pc;wifi;pc;65075;1712;2200;359640
8301_062.3A.jpg;5.7503478260869585;0.27789955631813373;0.010869565217391304;wifi_pc;wifi;pc;771971;2552;3300;2645346
8306_150.3A.jpg;4.783322314049587;1.49599948314873;0.008264462809917356;wifi_pc;wifi;pc;222865;2552;3300;1223983
8306_195.3A.jpg;14.989346153846155;0.28374732508822187;0.019230769230769232;wifi_pc;wifi;pc;224931;3304;2550;1256360
8307_074.3A.jpg;16.58486046511628;0.3761129251267463;0.023255813953488372;wifi_pc;wifi;pc;242023;2552;3300;1443276
8311_057.3A.jpg;26.90342307692308;0.5125384803565035;0.038461538461538464;wifi_pc;wifi;pc;338821;2552;3300;2068036
8319_080.3A.jpg;8.372219178082192;0.2471890440856588;0.0136986301369863;wifi_pc;wifi;pc;375327;2552;3300;1586864
8319_092.3A.jpg;12.899020000000002;0.38780446840422794;0.02;wifi_pc;wifi;pc;334489;2552;3300;1584069
8319_098.3A.jpg;5.100081395348838;0.3219423483324224;0.011627906976744186;wifi_pc;wifi;pc;2091605;2552;3300;4639886
8319_112.3A.jpg;2.7526124401913874;0.15384422703062814;0.004784688995215311;wifi_pc;wifi;pc;245405;2552;3300;896003
8320_024.3A.jpg;17.132800000000003;0.3853272490869145;0.01818181818181818;wifi_pc;wifi;pc;284181;2552;3300;1542530
8324_058.3A.jpg;7.421586206896552;0.21931450029602748;0.011494252873563218;wifi_pc;wifi;pc;169289;2552;3300;944965
8327_147.3A.jpg;9.749149253731343;0.3188506467949467;0.014925373134328358;wifi_pc;wifi;pc;120207;2552;3300;749666
8329_070.3A.jpg;22.894099999999995;0.5062128045084154;0.03333333333333333;wifi_pc;wifi;pc;294518;2552;3300;1933011
8329_110.3A.jpg;19.444894736842105;0.5681664577879746;0.02631578947368421;wifi_pc;wifi;pc;350231;2552;3300;1779213
8330_062.3A.jpg;11.174919354838709;0.3124934778801148;0.016129032258064516;wifi_pc;wifi;pc;186241;2552;3300;1193760
8336_057.3A.jpg;20.01205882352941;0.4390979694077028;0.029411764705882353;wifi_pc;wifi;pc;474651;2552;3300;2278690
8339_002.3A.jpg;18.578052631578945;0.37088403865362407;0.02631578947368421;wifi_pc;wifi;pc;188881;2552;3300;1221736
8339_053.3A.jpg;16.30290697674419;0.34574376790537303;0.023255813953488372;wifi_pc;wifi;pc;432909;2552;3300;1930636
8340_051.3A.jpg;17.21542105263158;0.43396933703978846;0.02631578947368421;wifi_pc;wifi;pc;270445;2552;3300;1463437
8341_019.3A.jpg;19.545955555555558;0.4527870739579856;0.022222222222222223;wifi_pc;wifi;pc;314427;2552;3300;1942751
8346_031.3A.jpg;16.249023809523806;0.33916673272892117;0.023809523809523808;wifi_pc;wifi;pc;455703;2552;3300;2011329
8346_042.3A.jpg;10.64413793103448;0.27247716455266835;0.017241379310344827;wifi_pc;wifi;pc;376669;2552;3300;1695089
8347_020.3A.jpg;18.765749999999997;1.5468901164135946;0.03125;wifi_pc;wifi;pc;576427;2552;3300;2653650
8347_051.3A.jpg;10.213621212121213;0.31436968757531397;0.015151515151515152;wifi_pc;wifi;pc;116657;2552;3300;653604
8347_056.3A.jpg;18.747083333333336;0.4369527843077394;0.027777777777777776;wifi_pc;wifi;pc;470615;2552;3300;2501214
8347_104.3A.jpg;14.600595238095236;0.3213025365240231;0.023809523809523808;wifi_pc;wifi;pc;689709;2552;3300;2939906
8354_089.3A.jpg;14.649944444444445;0.358290859055237;0.027777777777777776;wifi_pc;wifi;pc;894577;2552;3300;3474114
8356_122.3A.jpg;17.706264705882354;0.48618841021946296;0.029411764705882353;wifi_pc;wifi;pc;299331;2552;3300;1591040
8356_126.3A.jpg;13.907264150943394;0.7278500783641821;0.018867924528301886;wifi_pc;wifi;pc;203013;2552;3300;1142769
8359_032.3A.jpg;11.672196721311478;0.3995367242057618;0.01639344262295082;wifi_pc;wifi;pc;201689;2552;3300;1183884
8360_037.3A.jpg;12.698895833333333;0.3105031085316238;0.020833333333333332;wifi_pc;wifi;pc;645883;2552;3300;2603236
8361_068.3A.jpg;12.955019230769231;0.7426588821990895;0.019230769230769232;wifi_pc;wifi;pc;301763;2552;3300;1488638
8366_051.3A.jpg;21.44863888888888;0.4331998649767481;0.027777777777777776;wifi_pc;wifi;pc;471723;2552;3300;2225441
8366_055.3A.jpg;12.72668085106383;1.369229235839463;0.02127659574468085;wifi_pc;wifi;pc;1529457;2552;3300;4005670
8367_063.3A.jpg;14.411958333333336;0.400524334975793;0.020833333333333332;wifi_pc;wifi;pc;269989;2552;3300;1675464
8369_024.3A.jpg;18.344073170731708;0.4189008468745259;0.024390243902439025;wifi_pc;wifi;pc;366369;2552;3300;1844271
8370_044.3A.jpg;15.888404761904765;0.41261167354729883;0.023809523809523808;wifi_pc;wifi;pc;251063;2552;3300;1429896
8370_063.3A.jpg;19.01329411764706;0.3981259245071917;0.0196078431372549;wifi_pc;wifi;pc;273365;2552;3300;1632121
8371_045.3A.jpg;11.779407407407406;0.33683658870625194;0.018518518518518517;wifi_pc;wifi;pc;167679;2552;3300;1076291
8374_086.3A.jpg;28.616639999999997;2.961970794926918;0.04;wifi_pc;wifi;pc;342127;2552;3300;2114295
9520_038.4B.jpg;16.107925;0.49384464428837105;0.025;wifi_pc;wifi;pc;312659;3400;4400;2120959
9530_011.4B.jpg;13.87565957446809;0.5120775788965093;0.02127659574468085;wifi_pc;wifi;pc;554461;3400;4400;2596897
9540_001.4B.jpg;17.43651351351351;0.33429574577856275;0.02702702702702703;wifi_pc;wifi;pc;365615;3400;4400;2464041
9540_040.4B.jpg;21.81640625;0.3787216067820107;0.03125;wifi_pc;wifi;pc;311091;3400;4400;2224932
9550_006.4B.jpg;10.205647058823528;0.30046544811942744;0.014705882352941176;wifi_pc;wifi;pc;201769;4400;3400;1359498
9550_012.4B.jpg;5.556842105263158;0.1763816169673908;0.010526315789473684;wifi_pc;wifi;pc;369223;4400;3400;1763279
9560_036.4B.jpg;9.426462686567165;0.2661182425936971;0.014925373134328358;wifi_pc;wifi;pc;152703;3400;4400;1271899
9570_017.4B.jpg;15.499530612244897;0.2975553941454163;0.02040816326530612;wifi_pc;wifi;pc;237281;3400;4400;1570896
9570_024.4B.jpg;19.10495121951219;0.8989271925806763;0.024390243902439025;wifi_pc;wifi;pc;280099;3400;4400;1751865
9570_030.4B.jpg;19.072388888888888;0.3543525506592694;0.027777777777777776;wifi_pc;wifi;pc;290873;3400;4400;1871497
