file_name;time_mean;time_std;battery;where;connection;service;metric;x;y;file_size
5715_135.2B.jpg;11.221651515151516;0.3456755033453391;0.015151515151515152;wifi_pc;wifi;pc;96873;1704;2200;542325
8067_039.2B.jpg;5.762290598290599;0.5894666358875953;0.008547008547008548;wifi_pc;wifi;pc;104147;1712;2200;552167
8030_070.2B.jpg;4.475260273972603;2.866694489705436;0.00684931506849315;wifi_pc;wifi;pc;105213;1712;2200;568664
8347_051.3A.jpg;10.213621212121213;0.31436968757531386;0.015151515151515152;wifi_pc;wifi;pc;116657;2552;3300;653604
8327_147.3A.jpg;9.749149253731343;0.3188506467949466;0.014925373134328358;wifi_pc;wifi;pc;120207;2552;3300;749666
5128_011.2B.jpg;14.055500000000006;0.3447335686197869;0.021739130434782608;wifi_pc;wifi;pc;128001;1712;2200;703457
5008_029.2B.jpg;12.575592592592592;0.3090899923004973;0.018518518518518517;wifi_pc;wifi;pc;130151;1712;2200;829462
1170_019.2B.jpg;10.055861538461539;0.2947162765336284;0.015384615384615385;wifi_pc;wifi;pc;137553;1712;2200;687135
9560_036.4B.jpg;9.426462686567165;0.2661182425936972;0.014925373134328358;wifi_pc;wifi;pc;152703;3400;4400;1271899
8371_045.3A.jpg;11.779407407407406;0.336836588706252;0.018518518518518517;wifi_pc;wifi;pc;167679;2552;3300;1076291
1098_001.2B.jpg;16.893166666666666;0.39642296435331126;0.023809523809523808;wifi_pc;wifi;pc;168003;1712;2200;895632
8324_058.3A.jpg;7.421586206896552;0.21931450029602748;0.011494252873563218;wifi_pc;wifi;pc;169289;2552;3300;944965
8097_027.2B.jpg;4.380413043478262;0.248496933502232;0.007246376811594203;wifi_pc;wifi;pc;171129;1712;2200;730369
5680_016.2B.jpg;8.905849315068492;1.566823074384321;0.0136986301369863;wifi_pc;wifi;pc;173551;1712;2200;588780
8330_062.3A.jpg;11.174919354838709;0.3124934778801148;0.016129032258064516;wifi_pc;wifi;pc;186241;2552;3300;1193760
8339_002.3A.jpg;18.578052631578945;0.370884038653624;0.02631578947368421;wifi_pc;wifi;pc;188881;2552;3300;1221736
8047_027.2B.jpg;16.521375000000003;0.2189072109851034;0.020833333333333332;wifi_pc;wifi;pc;197853;1712;2200;980795
1208_004.2B.jpg;23.792636363636365;1.3644720342549401;0.0;wifi_pc;wifi;pc;198755;1712;2200;1049139
8359_032.3A.jpg;11.67219672131148;0.39953672420576186;0.01639344262295082;wifi_pc;wifi;pc;201689;2552;3300;1183884
9550_006.4B.jpg;10.20564705882353;0.3004654481194276;0.014705882352941176;wifi_pc;wifi;pc;201769;4400;3400;1359498
8356_126.3A.jpg;13.907264150943394;0.7278500783641821;0.018867924528301886;wifi_pc;wifi;pc;203013;2552;3300;1142769
8306_150.3A.jpg;4.783322314049587;1.49599948314873;0.008264462809917356;wifi_pc;wifi;pc;222865;2552;3300;1223983
8306_195.3A.jpg;14.989346153846155;0.2837473250882217;0.019230769230769232;wifi_pc;wifi;pc;224931;3304;2550;1256360
9570_017.4B.jpg;15.499530612244897;0.29755539414541593;0.02040816326530612;wifi_pc;wifi;pc;237281;3400;4400;1570896
8050_078.2B.jpg;19.089175;0.4579119211858352;0.025;wifi_pc;wifi;pc;240103;1712;2200;1219470
8307_074.3A.jpg;16.584860465116275;0.37611292512674666;0.023255813953488372;wifi_pc;wifi;pc;242023;2552;3300;1443276
8319_112.3A.jpg;2.7526124401913874;0.15384422703062814;0.004784688995215311;wifi_pc;wifi;pc;245405;2552;3300;896003
8097_064.2B.jpg;17.193738095238093;0.38856459170643776;0.023809523809523808;wifi_pc;wifi;pc;248143;1712;2200;1132946
8370_044.3A.jpg;15.888404761904765;0.4126116735472992;0.023809523809523808;wifi_pc;wifi;pc;251063;2552;3300;1429896
2007_071.2B.jpg;17.027613636363636;0.3858878747806785;0.022727272727272728;wifi_pc;wifi;pc;255753;1712;2200;1212950
8367_063.3A.jpg;14.411958333333336;0.4005243349757933;0.020833333333333332;wifi_pc;wifi;pc;269989;2552;3300;1675464
8340_051.3A.jpg;17.21542105263158;0.4339693370397887;0.02631578947368421;wifi_pc;wifi;pc;270445;2552;3300;1463437
8370_063.3A.jpg;19.013294117647057;0.3981259245071914;0.0196078431372549;wifi_pc;wifi;pc;273365;2552;3300;1632121
9570_024.4B.jpg;19.10495121951219;0.8989271925806758;0.024390243902439025;wifi_pc;wifi;pc;280099;3400;4400;1751865
8320_024.3A.jpg;17.132800000000003;0.38532724908691496;0.01818181818181818;wifi_pc;wifi;pc;284181;2552;3300;1542530
9570_030.4B.jpg;19.072388888888888;0.35435255065926924;0.027777777777777776;wifi_pc;wifi;pc;290873;3400;4400;1871497
8329_070.3A.jpg;22.894099999999995;0.5062128045084162;0.03333333333333333;wifi_pc;wifi;pc;294518;2552;3300;1933011
8356_122.3A.jpg;17.70626470588235;0.48618841021946296;0.029411764705882353;wifi_pc;wifi;pc;299331;2552;3300;1591040
8361_068.3A.jpg;12.955019230769231;0.7426588821990892;0.019230769230769232;wifi_pc;wifi;pc;301763;2552;3300;1488638
9540_040.4B.jpg;21.81640625;0.37872160678201156;0.03125;wifi_pc;wifi;pc;311091;3400;4400;2224932
9520_038.4B.jpg;16.107925;0.49384464428837105;0.025;wifi_pc;wifi;pc;312659;3400;4400;2120959
8341_019.3A.jpg;19.545955555555558;0.45278707395798573;0.022222222222222223;wifi_pc;wifi;pc;314427;2552;3300;1942751
8319_092.3A.jpg;12.89902;0.38780446840422766;0.02;wifi_pc;wifi;pc;334489;2552;3300;1584069
8311_057.3A.jpg;26.903423076923083;0.5125384803565034;0.038461538461538464;wifi_pc;wifi;pc;338821;2552;3300;2068036
8374_086.3A.jpg;28.616639999999997;2.9619707949269185;0.04;wifi_pc;wifi;pc;342127;2552;3300;2114295
8329_110.3A.jpg;19.444894736842105;0.5681664577879746;0.02631578947368421;wifi_pc;wifi;pc;350231;2552;3300;1779213
9540_001.4B.jpg;17.43651351351351;0.33429574577856325;0.02702702702702703;wifi_pc;wifi;pc;365615;3400;4400;2464041
8369_024.3A.jpg;18.344073170731708;0.41890084687452617;0.024390243902439025;wifi_pc;wifi;pc;366369;2552;3300;1844271
9550_012.4B.jpg;5.556842105263158;0.1763816169673908;0.010526315789473684;wifi_pc;wifi;pc;369223;4400;3400;1763279
8319_080.3A.jpg;8.372219178082192;0.2471890440856587;0.0136986301369863;wifi_pc;wifi;pc;375327;2552;3300;1586864
8346_042.3A.jpg;10.64413793103448;0.2724771645526681;0.017241379310344827;wifi_pc;wifi;pc;376669;2552;3300;1695089
8230_022.2B.jpg;11.475155172413793;0.35006369353901906;0.017241379310344827;wifi_pc;wifi;pc;387471;2208;1700;1372006
8339_053.3A.jpg;16.30290697674419;0.3457437679053727;0.023255813953488372;wifi_pc;wifi;pc;432909;2552;3300;1930636
8346_031.3A.jpg;16.249023809523806;0.3391667327289212;0.023809523809523808;wifi_pc;wifi;pc;455703;2552;3300;2011329
8347_056.3A.jpg;18.74708333333334;0.43695278430773926;0.027777777777777776;wifi_pc;wifi;pc;470615;2552;3300;2501214
8366_051.3A.jpg;21.44863888888888;0.43319986497674845;0.027777777777777776;wifi_pc;wifi;pc;471723;2552;3300;2225441
8336_057.3A.jpg;20.012058823529408;0.43909796940770307;0.029411764705882353;wifi_pc;wifi;pc;474651;2552;3300;2278690
9530_011.4B.jpg;13.87565957446809;0.512077578896509;0.02127659574468085;wifi_pc;wifi;pc;554461;3400;4400;2596897
8347_020.3A.jpg;18.765749999999997;1.5468901164135949;0.03125;wifi_pc;wifi;pc;576427;2552;3300;2653650
8360_037.3A.jpg;12.698895833333333;0.3105031085316239;0.020833333333333332;wifi_pc;wifi;pc;645883;2552;3300;2603236
8347_104.3A.jpg;14.600595238095238;0.32130253652402296;0.023809523809523808;wifi_pc;wifi;pc;689709;2552;3300;2939906
